,X,Y,Loc,Value,Type
108,10.0,8.0,Right,0.7623190762725646,Beam
109,15.0,8.0,Left,0.7623190762725646,Beam
110,15.0,8.0,Right,0.7731779540760063,Beam
111,20.0,8.0,Left,0.7840368318794481,Beam
112,20.0,8.0,Right,0.8067240957968601,Beam
113,26.0,8.0,Left,0.8185524819108304,Beam
114,26.0,8.0,Right,0.8303808680248007,Beam
115,32.0,8.0,Left,0.8303808680248007,Beam
116,32.0,8.0,Right,0.8303808680248007,Beam
117,38.0,8.0,Left,0.8303808680248007,Beam
118,38.0,8.0,Right,0.9099156375961613,Beam
119,44.0,8.0,Left,0.989450407167522,Beam
120,0.0,4.5,Right,0.8869244150235456,Beam
121,5.0,4.5,Left,0.8025475453392587,Beam
122,5.0,4.5,Right,0.7181706756549717,Beam
123,10.0,4.5,Left,0.7181706756549717,Beam
124,10.0,4.5,Right,0.7181706756549717,Beam
125,15.0,4.5,Left,0.7181706756549717,Beam
126,15.0,4.5,Right,0.7290407211181567,Beam
127,20.0,4.5,Left,0.7399107665813415,Beam
128,20.0,4.5,Right,0.762684970893219,Beam
129,26.0,4.5,Left,0.7745891297419115,Beam
130,26.0,4.5,Right,0.7864932885906041,Beam
131,32.0,4.5,Left,0.7864932885906041,Beam
132,32.0,4.5,Right,0.7864932885906041,Beam
133,38.0,4.5,Left,0.7864932885906041,Beam
134,38.0,4.5,Right,0.8683024418892414,Beam
135,44.0,4.5,Left,0.9501115951878788,Beam
